instruction,input,output,response,BLEU,GLEU,ROUGE-1,ROUGE-2,ROUGE-L,METEOR,Precision,Recall,Token_F1,BERTScore_P,BERTScore_R,BERTScore_F1,SBERT_Cosine_Similarity
Answer this question truthfully,What is (are) ornithine transcarbamylase deficiency ?,"Ornithine transcarbamylase deficiency is an inherited disorder that causes ammonia to accumulate in the blood. Ammonia, which is formed when proteins are broken down in the body, is toxic if the levels become too high. The nervous system is especially sensitive to the effects of excess ammonia.  Ornithine transcarbamylase deficiency often becomes evident in the first few days of life. An infant with ornithine transcarbamylase deficiency may be lacking in energy (lethargic) or unwilling to eat, and have poorly-controlled breathing rate or body temperature. Some babies with this disorder may experience seizures or unusual body movements, or go into a coma. Complications from ornithine transcarbamylase deficiency may include developmental delay and intellectual disability. Progressive liver damage, skin lesions, and brittle hair may also be seen.  In some affected individuals, signs and symptoms of ornithine transcarbamylase may be less severe, and may not appear until later in life.","Ornithine transcarbamylase deficiency is a condition that prevents the body from processing certain proteins. This condition is characterized by an inability to break down a group of proteins called amino acids. Amino acids are building blocks that the body uses to make proteins. The inability to break down these proteins leads to a buildup of harmful substances in the blood and other tissues. The signs and symptoms of ornithine transcarbamylase deficiency vary widely among affected individuals. Some people with this condition have no signs or symptoms (asymptomatic) and are identified through genetic testing. Others have mild or severe signs and symptoms that become apparent in infancy or early childhood. The most common features of ornithine transcarbamylase deficiency are vomiting, lethargy, and a lack of energy (lethargy). Affected individuals may also have seizures, coma, and a life-threatening buildup of ammonia in the blood (hyperammonemia). Some people with ornithine transcarbamylase deficiency have developmental delay, intellectual disability, or behavioral problems.",0.09588143959082941,0.18591549295774648,0.35532994424901443,0.09489050594917177,0.31472080719317685,0.2713438864195008,0.4860335195530726,0.5240963855421686,0.5043478260869565,0.9007502794265747,0.9014645218849182,0.9011072516441345,0.9016549587249756
Answer this question truthfully,What is (are) globozoospermia ?,"Globozoospermia is a condition that affects only males. It is characterized by abnormal sperm and leads to an inability to father biological children (infertility).  Normal sperm cells have an oval-shaped head with a cap-like covering called the acrosome. The acrosome contains enzymes that break down the outer membrane of an egg cell, allowing the sperm to fertilize the egg. The sperm cells of males with globozoospermia, however, have a round head and no acrosome. The abnormal sperm are unable to fertilize an egg cell, leading to infertility.",Globozoospermia is a condition in which sperm cells are abnormally shaped. The sperm cells are round instead of having the characteristic oval shape. This abnormality makes it difficult for sperm to move and fertilize an egg.,0.03250123352357669,0.10512820512820513,0.37647058354048446,0.14159291621896797,0.3529411717757786,0.20124053724053725,0.5897435897435898,0.23232323232323232,0.3333333333333333,0.9193692803382874,0.872890293598175,0.8955271244049072,0.9058948755264282
Answer this question truthfully,What is (are) hypochondrogenesis ?,"Hypochondrogenesis is a rare, severe disorder of bone growth. This condition is characterized by a small body, short limbs, and abnormal bone formation (ossification) in the spine and pelvis.  Affected infants have short arms and legs, a small chest with short ribs, and underdeveloped lungs. Bones in the skull develop normally, but the bones of the spine (vertebrae) and pelvis do not harden (ossify) properly. The face appears flat and oval-shaped, with widely spaced eyes, a small chin, and, in some cases, an opening in the roof of the mouth called a cleft palate. Individuals with hypochondrogenesis have an enlarged abdomen and may have a condition called hydrops fetalis in which excess fluid builds up in the body before birth.  As a result of these serious health problems, some affected fetuses do not survive to term. Infants born with hypochondrogenesis usually die at birth or shortly thereafter from respiratory failure. Babies who live past the newborn period are usually reclassified as having spondyloepiphyseal dysplasia congenita, a related but milder disorder that similarly affects bone development.","Hypochondrogenesis is a rare disorder that affects the development of the cartilage and bones. People with this disorder have a short trunk and short arms and legs (short limbs), a small chest, and a small, underdeveloped rib cage (pectus excavatum). The bones of the spine (vertebrae) are also underdeveloped, which can lead to a curvature of the spine (scoliosis) and a sunken chest (pectus excavatum). The bones of the skull are also underdeveloped, which can cause the head to appear abnormally large (macrocephaly). People with hypochondrogenesis have a short stature and are usually unable to walk.",0.04693647911157529,0.15508684863523572,0.3016759733129428,0.12345678573523701,0.29050278895540094,0.21006830101546375,0.635593220338983,0.3694581280788177,0.4672897196261682,0.8966034650802612,0.8620908260345459,0.8790085315704346,0.7522419691085815
Answer this question truthfully,What is (are) Macular Degeneration ?,"Macular degeneration, or age-related macular degeneration (AMD), is a leading cause of vision loss in Americans 60 and older. It is a disease that destroys your sharp, central vision. You need central vision to see objects clearly and to do tasks such as reading and driving.     AMD affects the macula, the part of the eye that allows you to see fine detail. It does not hurt, but it causes cells in the macula to die. There are two types: wet and dry. Wet AMD happens when abnormal blood vessels grow under the macula. These new blood vessels often leak blood and fluid. Wet AMD damages the macula quickly. Blurred vision is a common early symptom. Dry AMD happens when the light-sensitive cells in the macula slowly break down. Your gradually lose your central vision. A common early symptom is that straight lines appear crooked.    Regular comprehensive eye exams can detect macular degeneration before the disease causes vision loss. Treatment can slow vision loss. It does not restore vision.    NIH: National Eye Institute","Macular degeneration is a disease of the macula, the part of the retina that is responsible for sharp, central vision. The retina is the light-sensitive tissue at the back of the eye that converts light rays into signals and sends them through the optic nerve to the brain, where they are recognized as images. The macula is the part of the retina that provides the sharp, central vision needed to see objects clearly and to read, drive, and perform other daily activities. Macular degeneration is the leading cause of vision loss in the United States in people over age 55. It is a leading cause of vision loss worldwide.",0.12473674422294723,0.17263427109974425,0.32369941727421564,0.20833332864583345,0.31213872363259715,0.22264551062831092,0.5378151260504201,0.3248730964467005,0.4050632911392405,0.8974158763885498,0.8549672365188599,0.8756774067878723,0.7880885004997253
Answer this question truthfully,What is (are) familial hemophagocytic lymphohistiocytosis ?,"Familial hemophagocytic lymphohistiocytosis is a disorder in which the immune system produces too many activated immune cells (lymphocytes) called T cells, natural killer cells, B cells, and macrophages (histiocytes). Excessive amounts of immune system proteins called cytokines are also produced. This overactivation of the immune system causes fever and damages the liver and spleen, resulting in enlargement of these organs.  Familial hemophagocytic lymphohistiocytosis also destroys blood-producing cells in the bone marrow, a process called hemophagocytosis. As a result, affected individuals have low numbers of red blood cells (anemia) and a reduction in the number of blood cells involved in clotting (platelets). A reduction in platelets may cause easy bruising and abnormal bleeding.  The brain may also be affected in familial hemophagocytic lymphohistiocytosis. As a result, affected individuals may experience irritability, delayed closure of the bones of the skull in infants, neck stiffness, abnormal muscle tone, impaired muscle coordination, paralysis, blindness, seizures, and coma. In addition to neurological problems, familial hemophagocytic lymphohistiocytosis can cause abnormalities of the heart, kidneys, and other organs and tissues. Affected individuals also have an increased risk of developing cancers of blood-forming cells (leukemia and lymphoma).  Signs and symptoms of familial hemophagocytic lymphohistiocytosis usually become apparent during infancy, although occasionally they appear later in life. They usually occur when the immune system launches an exaggerated response to an infection, but may also occur in the absence of infection. Without treatment, most people with familial hemophagocytic lymphohistiocytosis survive only a few months.","Familial hemophagocytic lymphohistiocytosis (FHL) is a group of inherited conditions that affect the immune system. The immune system is the body's natural defense system, which protects against foreign invaders such as bacteria and viruses. People with FHL have an overactive immune system that causes inflammation throughout the body. This inflammation can lead to a variety of signs and symptoms, including fever, enlarged liver and spleen (hepatosplenomegaly), and a reduced number of blood cells (cytopenia). The signs and symptoms of FHL can vary widely among affected individuals, even within the same family.",0.01439681421100535,0.08900523560209424,0.24186046079134677,0.08552631170381773,0.23255813520995136,0.14679242925854205,0.6111111111111112,0.22916666666666666,0.33333333333333337,0.8686935901641846,0.8479049801826477,0.8581734895706177,0.6877169609069824
Answer this question truthfully,What is (are) X-linked adrenoleukodystrophy ?,"X-linked adrenoleukodystrophy is a genetic disorder that occurs primarily in males. It mainly affects the nervous system and the adrenal glands, which are small glands located on top of each kidney. In this disorder, the fatty covering (myelin) that insulates nerves in the brain and spinal cord is prone to deterioration (demyelination), which reduces the ability of the nerves to relay information to the brain. In addition, damage to the outer layer of the adrenal glands (adrenal cortex) causes a shortage of certain hormones (adrenocortical insufficiency). Adrenocortical insufficiency may cause weakness, weight loss, skin changes, vomiting, and coma.  There are three distinct types of X-linked adrenoleukodystrophy: a childhood cerebral form, an adrenomyeloneuropathy type, and a form called Addison disease only.  Children with the cerebral form of X-linked adrenoleukodystrophy experience learning and behavioral problems that usually begin between the ages of 4 and 10. Over time the symptoms worsen, and these children may have difficulty reading, writing, understanding speech, and comprehending written material. Additional signs and symptoms of the cerebral form include aggressive behavior, vision problems, difficulty swallowing, poor coordination, and impaired adrenal gland function. The rate at which this disorder progresses is variable but can be extremely rapid, often leading to total disability within a few years. The life expectancy of individuals with this type depends on the severity of the signs and symptoms and how quickly the disorder progresses. Individuals with the cerebral form of X-linked adrenoleukodystrophy usually survive only a few years after symptoms begin but may survive longer with intensive medical support.  Signs and symptoms of the adrenomyeloneuropathy type appear between early adulthood and middle age. Affected individuals develop progressive stiffness and weakness in their legs (paraparesis), experience urinary and genital tract disorders, and often show changes in behavior and thinking ability. Most people with the adrenomyeloneuropathy type also have adrenocortical insufficiency. In some severely affected individuals, damage to the brain and nervous system can lead to early death.  People with X-linked adrenoleukodystrophy whose only symptom is adrenocortical insufficiency are said to have the Addison disease only form. In these individuals, adrenocortical insufficiency can begin anytime between childhood and adulthood. However, most affected individuals develop the additional features of the adrenomyeloneuropathy type by the time they reach middle age. The life expectancy of individuals with this form depends on the severity of the signs and symptoms, but typically this is the mildest of the three types.  Rarely, individuals with X-linked adrenoleukodystrophy develop multiple features of the disorder in adolescence or early adulthood. In addition to adrenocortical insufficiency, these individuals usually have psychiatric disorders and a loss of intellectual function (dementia). It is unclear whether these individuals have a distinct form of the condition or a variation of one of the previously described types.  For reasons that are unclear, different forms of X-linked adrenoleukodystrophy can be seen in affected individuals within the same family.","X-linked adrenoleukodystrophy (ALD) is a genetic disorder that affects the central nervous system, the adrenal glands, and the myelin sheath of nerve cells. The myelin sheath is a protective covering that surrounds nerve cells and helps transmit nerve impulses. The adrenal glands are located on top of the kidneys and produce hormones that help regulate blood pressure, heart rate, and the body's response to stress. The adrenal glands also produce hormones that are essential for life.",0.0007216726804036603,0.0436397400185701,0.1766784423204186,0.06382978478940707,0.1766784423204186,0.06241491215899828,0.6666666666666666,0.10740740740740741,0.1850079744816587,0.8817839622497559,0.7994496822357178,0.8386008143424988,0.654309093952179
Answer this question truthfully,What is (are) adult-onset leukoencephalopathy with axonal spheroids and pigmented glia ?,"Adult-onset leukoencephalopathy with axonal spheroids and pigmented glia (ALSP) is a neurological condition characterized by changes to certain areas of the brain. A hallmark of ALSP is leukoencephalopathy, which is the alteration of a type of brain tissue called white matter. White matter consists of nerve fibers (axons) covered by a substance called myelin that insulates and protects them. The axons extend from nerve cells (neurons) and transmit nerve impulses throughout the body. Areas of damage to this brain tissue (white matter lesions) can be seen with magnetic resonance imaging (MRI). Another feature of ALSP is swellings called spheroids in the axons of the brain, which are a sign of axon damage. Also common in ALSP are abnormally pigmented glial cells. Glial cells are specialized brain cells that protect and maintain neurons. Damage to myelin and neurons is thought to contribute to many of the neurological signs and symptoms in people with ALSP.  Symptoms of ALSP usually begin in a person's forties and worsen over time. Personality changes, including depression and a loss of social inhibitions, are among the earliest symptoms of ALSP. Affected individuals may develop memory loss and loss of executive function, which is the ability to plan and implement actions and develop problem-solving strategies. Loss of this function impairs skills such as impulse control, self-monitoring, and focusing attention appropriately. Some people with ALSP have mild seizures, usually only when the condition begins. As ALSP progresses, it causes a severe decline in thinking and reasoning abilities (dementia).  Over time, motor skills are affected, and people with ALSP may have difficulty walking. Many develop a pattern of movement abnormalities known as parkinsonism, which includes unusually slow movement (bradykinesia), involuntary trembling (tremor), and muscle stiffness (rigidity). The pattern of cognitive and motor problems are variable, even among individuals in the same family, although almost all affected individuals ultimately become unable to walk, speak, and care for themselves.  ALSP was previously thought to be two separate conditions, hereditary diffuse leukoencephalopathy with spheroids (HDLS) and familial pigmentary orthochromatic leukodystrophy (POLD), both of which cause very similar white matter damage and cognitive and movement problems. POLD was thought to be distinguished by the presence of pigmented glial cells and an absence of spheroids; however, people with HDLS can have pigmented cells, too, and people with POLD can have spheroids. HDLS and POLD are now considered to be part of the same disease spectrum, which researchers have recommended calling ALSP.","Adult-onset leukoencephalopathy with axonal spheroids and pigmented glia (ALSP) is a rare disorder that affects the brain. The signs and symptoms of this condition typically begin in adulthood, although some people with ALSP have had symptoms since childhood. The first signs and symptoms of ALSP usually involve problems with movement and coordination (ataxia). Affected individuals may have difficulty walking, and they may experience a loss of muscle coordination (dysmetria) and a lack of muscle control (dysarthria). People with ALSP may also have difficulty with tasks that require precise hand movements, such as writing. In addition, affected individuals may have difficulty with memory and thinking (cognitive impairment) and may experience seizures. Some people with ALSP have a loss of sensation in the arms and legs (sensory ataxia).",0.023525398500577263,0.10929250263991552,0.26973683825852673,0.13664595923802675,0.26315789089010566,0.13191818718745704,0.7315436241610739,0.2294736842105263,0.3493589743589744,0.8906280398368835,0.8390367031097412,0.8640629649162292,0.771681547164917
Answer this question truthfully,What is (are) hypomyelination and congenital cataract ?,"Hypomyelination and congenital cataract is an inherited condition that affects the nervous system and the eyes. This disease is one of a group of genetic disorders called leukoencephalopathies. Leukoencephalopathies involve abnormalities of the brain's white matter. White matter consists of nerve fibers covered by a fatty substance called myelin. Myelin insulates nerve fibers and promotes the rapid transmission of nerve impulses. Hypomyelination and congenital cataract is caused by a reduced ability to form myelin (hypomyelination). Additionally, people with this disorder are typically born with a clouding of the lens (cataract) in both eyes.  People with this condition usually have normal development throughout the first year of life. Development slows around the age of 1. Most affected children learn to walk between the ages of 1 and 2, although they usually need some type of support. Over time they experience muscle weakness and wasting (atrophy) in their legs, and many affected people eventually require wheelchair assistance. Weakness in the muscles of the trunk and a progressive abnormal curvature of the spine (scoliosis) further impair walking in some individuals. Most people with hypomyelination and congenital cataract have reduced sensation in their arms and legs (peripheral neuropathy). In addition, affected individuals typically have speech difficulties (dysarthria) and mild to moderate intellectual disability.","Hypomyelination and congenital cataract is a rare disorder that affects the nervous system and the eyes. The nervous system is made up of the brain, spinal cord, and a network of nerves that reach throughout the body. The brain and spinal cord are composed of nerve cells that are surrounded by specialized cells called glial cells. Glial cells provide support and protection for the nerve cells. Myelin is a fatty substance that surrounds and insulates some nerve cells. Myelin speeds the transmission of nerve impulses between cells. In hypomyelination and congenital cataract, the myelin is abnormally thin or absent, which slows the transmission of nerve impulses and causes the signs and symptoms of this disorder. The term ""hypomyelination"" refers to the incomplete formation of myelin. The term ""congenital"" means that the cataracts are present at birth.",0.07967983201228777,0.1463157894736842,0.322274876856315,0.13333332857324282,0.27488151192740506,0.1965988063398826,0.5424836601307189,0.3472803347280335,0.42346938775510207,0.8962670564651489,0.8557080030441284,0.8755180835723877,0.8396835923194885
Answer this question truthfully,What is (are) Craniopharyngioma ?,"A craniopharyngioma is a slow-growing benign tumor that develops near the pituitary gland (a small endocrine gland at the base of the brain) and the hypothalamus (a small cone-shaped organ connected to the pituitary gland by nerves). This tumor most commonly affects children between 5 and 10 years of age; however, adults can sometimes be affected. Craniopharyngiomas are thought to arise from remnants of the craniopharyngeal duct and/or Rathke cleft or from metaplasia (abnormal transformation of cells) of squamous epithelial cell remnants of the stomadeum.[orphanet] Craniopharyngioma is treated with surgery alone or by surgery followed by radiation.",Craniopharyngioma is a benign (non-cancerous) tumor that develops near the pituitary gland. The pituitary gland is located at the base of the brain and is responsible for producing and releasing hormones that control many of the body's functions.,0.05803904072379789,0.1425339366515837,0.29999999596800003,0.1904761864638449,0.29999999596800003,0.1752023874862788,0.6744186046511628,0.25892857142857145,0.3741935483870968,0.8991873264312744,0.8377668857574463,0.8673911690711975,0.8694441914558411
Answer this question truthfully,What is (are) Tropical Spastic Paraparesis ?,"For several decades the term tropical spastic paraparesis (TSP) has been used to describe a chronic and progressive disease of the nervous system that affects adults living in equatorial areas of the world and causes progressive weakness, stiff muscles, muscle spasms, sensory disturbance, and sphincter dysfunction. The cause of TSP was obscure until the mid-1980s, when an important association was established between the human retrovirus  human T-cell lymphotrophic virus type 1 (also known as HTLV-1)  and TSP. TSP is now called HTLV-1 associated myelopathy/ tropical spastic paraparesis or HAM/TSP. The HTLV-1 retrovirus is thought to cause at least 80 percent of the cases of HAM/TSP by impairing the immune system. In addition to neurological symptoms of weakness and muscle stiffness or spasms, in rare cases individuals with HAM/TSP also exhibit uveitis (inflammation of the uveal tract of the eye), arthritis (inflammation of one or more joints), pulmonary lymphocytic alveolitis (inflammation of the lung), polymyositis (an inflammatory muscle disease), keratoconjunctivitis sicca (persistent dryness of the cornea and conjunctiva), and infectious dermatitis (inflammation of the skin). The other serious complication of HTLV-1 infection is the development of adult T-cell leukemia or lymphoma. Nervous system and blood-related complications occur only in a very small proportion of infected individuals, while most remain largely without symptoms throughout their lives.
                
The HTLV-1 virus is transmitted person-to-person via infected cells: breast-feeding by mothers who are seropositive (in other words, have high levels of virus antibodies in their blood), sharing infected needles during intravenous drug use, or having sexual relations with a seropositive partner. Less than 2 percent of HTLV-1 seropositive carriers will become HAM/TSP patients.","Tropical spastic paraparesis (TSP) is a progressive neurological disorder that affects the legs. It is caused by a mutation in the human T-cell lymphotropic virus type 1 (HTLV-1) gene. The disorder is characterized by progressive weakness and stiffness in the legs, which can lead to difficulty walking. Other symptoms may include numbness, tingling, and pain in the legs, as well as bladder and bowel dysfunction. TSP is a rare disorder, and its cause is not fully understood. It is thought to be related to a combination of genetic and environmental factors. There is no cure for TSP, but treatments can help manage symptoms and improve quality of life.",0.007687694597713154,0.0864297253634895,0.23529411340069212,0.06214688855309804,0.23529411340069212,0.1472264688673725,0.584,0.2347266881028939,0.33486238532110096,0.877672553062439,0.8012819886207581,0.8377394080162048,0.7282595634460449
